"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Uganda","UGA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1079.01069501678","1102.2555391195","1101.7367472061","1152.93847465011","1186.41083221405","1287.56408128175","1366.78556754829","1395.29750819335","1420.82895145916","1486.35413238646","1485.73302329977","1515.88308622357","1597.81812430637","1648.98481417927","1709.89248375375","1766.09267872627","1900.35032993616","2000.65648771231","2112.15395967942","2190.99032461516","2248.01182415089","2388.67663158333","2409.59573087503","2425.24427754448","2474.51519071664","2523.65717609004","2557.57984140067","2547.03649133922","2617.05530034117","2692.57589863179","2681.17778066504","2688.26683541397","2728.54706356482","",
"Ukraine","UKR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22887.326171875","20852.2890625","18733.908203125","16064.8212890625","12447.4765625","11015.572265625","10002.36328125","9791.1181640625","9691.302734375","9763.5302734375","10444.1796875","11483.31640625","12211.9052734375","13483.0205078125","15188.1669921875","15769.76953125","17078.837890625","18592.65234375","19112.994140625","16292.1123046875","17026.291015625","18018.09765625","18090.166015625","18139.640625","17255.2890625","15625.728515625","16071.8115234375","16523.533203125","17187.181640625","17839.21484375","17285.904296875","18040.345703125","14950.4990234375","",
"Upper middle income","UMC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7081.5248145171","6998.77057405207","6857.08942029791","6965.20085153778","7021.42040268828","7148.62460517326","7391.0627128848","7692.66364155266","7688.80801339183","7871.89978549738","8303.20048964402","8512.30951077674","8818.20438792831","9237.54086248395","9878.8411741028","10507.6863877174","11299.924380294","12222.1972188222","12863.9387335052","12953.2198450959","13861.448089378","14645.4922375354","15338.0212842015","15986.4292694049","16528.7681624145","17011.3783389631","17529.8500927447","18240.3137814743","18958.1168424581","19571.9354666873","19245.494089387","20566.3544985326","21122.6962974648","",
"Uruguay","URY","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14095.8098843467","14509.1616110655","15568.8112893979","15891.7813242541","16951.6557071619","16610.6855353053","17437.5800207969","18820.5541940817","19564.8378280051","19171.605544958","18725.8744308179","17958.4887269316","16542.3642956648","16656.6307632247","17471.1598483016","18752.6652386434","19494.1288924436","20729.5996487108","22167.4053748976","23052.5907311882","24788.5097519169","25998.4428305081","26842.4891573451","28003.8599548427","28821.4969591745","28833.5097236411","29226.7057835808","29662.0778080516","29666.3763075101","29875.305351549","27998.693065617","29500.3726206454","30983.6869832399","",
"United States","USA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44636.5381617257","43996.3608754997","44918.7941942007","45550.2215314857","46807.8095340697","47495.2843676672","48716.9861912759","50274.5715464718","51918.806975789","53786.8378723899","55360.3400712255","55338.2403736122","55757.0258169615","56825.5983167536","58471.1811432289","59952.7146421098","61029.756962619","61667.4752855224","61161.5751144497","59051.4910341125","60150.0210075897","60639.9545724968","61569.6269503081","62270.7155802621","63229.921632845","64464.8046060834","65066.5032092225","66105.7034893301","67695.4583141112","68934.0607150597","66382.8438521946","70219.472454115","71308.9187558295","",
"Uzbekistan","UZB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3807.6045905501","3708.94176283896","3217.22486184938","3072.60560429116","2856.2058515987","2779.81560117018","2773.51328949999","2863.24494638751","2938.68396853179","3032.18640108317","3105.20392767494","3193.80995194907","3280.32331989349","3379.60978705678","3589.70023531795","3794.7802866304","4028.09269971157","4347.34818009522","4664.39419693167","4955.59424876759","5183.6670690728","5426.1348846038","5726.59831578247","6049.21772886817","6356.88725320485","6697.92261917648","6972.94419553214","7157.90047578266","7448.26118677518","7747.04015384293","7751.20978411278","8162.19581678153","8447.54974682987","",
"St. Vincent and the Grenadines","VCT","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7338.85860250534","7402.9141530393","7844.32465822546","8149.04812664762","8024.56658597598","8630.38586678175","8732.6653142828","9039.86575078605","9418.76263254875","9688.46719850099","9863.01116835384","10050.6284104809","10605.3705314795","11349.224311467","11868.6768330833","12225.3753270641","13153.0900564455","13664.10799751","13782.5757407401","13651.5298388825","13104.7140594894","13097.7569525102","13326.8959006836","13735.5121433671","13962.7950759314","14409.6281064531","15081.08788263","15374.6275063694","15903.2459489506","16062.950355591","15505.4174200592","15673.670481955","16503.9801971847","",
"Venezuela, RB","VEN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54102.3936556914","53890.0909833771","55680.8754784313","57628.4330059494","59694.540789822","62106.985884406","62829.0406681011","58681.8085733836","59057.3821511297","54245.7110602744","46254.1325812904","43405.9661963745","42698.552088739","42584.1531392505","43344.7361654908","43120.2737664612","44056.5986364659","45490.1627563877","44777.3160873531","46238.0596542703","","",
"Viet Nam","VNM","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2413.62318791251","2503.38883250031","2664.10537187768","2823.03898332435","3016.42737180433","3247.85299263175","3494.94314872455","3724.58353447777","3884.64506212876","4018.22949507819","4243.30175072804","4459.98205554594","4693.40586910769","4965.87970398874","5285.93017664301","5628.06150580244","5962.71534728514","6326.74909608351","6619.74568887879","6905.61973839459","7271.15441627329","7655.30818483169","7990.57721325323","8344.03617901096","8785.71833743741","9302.12962164623","9824.78652787528","10405.356838926","11078.2911917173","11786.4804773902","12014.8266340787","12219.0068863167","13102.3162480244","",
"Vanuatu","VUT","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3061.14574709697","3080.01038859648","3081.95395592096","3028.77516477918","3224.25157026161","3179.2771966066","3176.88817126549","3255.31779139419","3217.76718939219","3153.79268271885","3259.91284792833","3069.87994179056","2836.9950085925","2885.38012498333","2927.49077390694","3009.0029552414","3186.12552138518","3199.92551243181","3298.16675963592","3317.00215657108","3279.88470352814","3304.23631335729","3259.53813902595","3197.34111112832","3219.53561536941","3155.22761701077","3224.09348412064","3344.85017508575","3360.13554950101","3388.06256804517","3143.71961097622","3090.22795764862","3074.12849598812","",
"World","WLD","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11236.8090230132","11171.0547366794","11139.1982127133","11131.6989251145","11254.1981359817","11426.6656653691","11673.8759873188","11955.3219165452","12083.7742029508","12344.1330121394","12762.155341623","12895.8151001559","13072.7333505198","13381.3541871959","13889.9755213026","14340.5416948633","14893.6875359742","15474.3367367083","15707.6253536992","15400.3317628281","15987.857345835","16414.0864048156","16721.9442108696","17046.3110134509","17409.204938174","17770.4289858941","18132.2984896803","18600.6754384577","19066.3485059811","19406.3751519344","18642.4945036852","19650.0773544683","20142.4054899214","",
"Samoa","WSM","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4034.19012140307","3929.37117754809","3896.15459775021","4018.90258287169","3877.25547886168","4093.56226076925","4342.47423460758","4325.61965738599","4375.42170216434","4426.23778357341","4606.24042127732","4906.06758641767","5152.80574410605","5397.97443158467","5545.89501503673","5896.7597536765","5998.53983886731","5992.91375196901","6163.67015816399","6086.20415438688","6409.33175276779","6599.11611067118","6295.97741688485","6245.51782870471","6230.08473721048","6412.31235132243","6857.7971481531","6884.36988493423","6774.82421653721","7002.8286841284","6689.68423037634","6107.16207916622","5689.01131874922","",
"Kosovo","XKX","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7315.63476505839","7622.49802923023","7935.05077449506","8364.3658835475","8431.75564318943","8828.28657635594","9150.83568937381","9825.41962488309","10434.9533548202","10856.3872185415","11188.2305768628","11774.2033033783","11137.6147776805","12362.7048078624","13185.4368668918","",
"Yemen, Rep.","YEM","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11042.3518555913","10653.829875049","10213.9906260073","10154.0543022408","10299.1493123735","10445.0701427404","10729.43027095","10856.8414815189","10776.1725053239","10912.8220025848","11262.1971392332","11464.2908200926","11780.8059016315","12016.6568951657","12447.0010422551","12980.5755393445","13576.5270156652","14159.997978704","14447.2200414847","14056.8336223857","14312.3497050591","14580.4655606971","14732.719035272","14894.6996435944","14869.0479011106","14756.3512067748","14710.7288235046","14823.5515243781","14870.9528574815","14717.7622732356","13671.8314306317","14172.5442513912","14322.330282675","",
"Zambia","ZMB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2456.58876308715","2395.22681802381","2297.25155467859","2395.09051474041","2136.00051611937","2144.76568598755","2222.37967362594","2248.753507258","2182.89079869732","2225.32413394419","2248.96356734872","2298.62776762186","2329.89097659266","2415.90653595893","2504.89442997931","2598.61334398484","2708.74257278791","2833.1080054516","2946.23671968115","3105.50838806808","3307.60100033561","3375.7076650187","3514.2223826026","3573.12428507842","3621.46608419545","3610.13592135288","3630.39855317426","3642.42548606073","3675.11069865641","3617.62326183928","3415.19072099314","3526.50741832512","3610.66640769053","",
"Zimbabwe","ZWE","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4189.55248060461","4308.8694734828","3823.25663607311","3808.54928747317","4135.88006420527","4091.3810979095","4440.89977004279","4486.00735466886","4541.11588931744","4439.36141378438","4260.56276287486","4294.2122989313","3888.23640963917","3203.057573744","2995.93766802448","2810.07792527559","2689.54422062629","2566.29503120393","2096.05989058127","2324.02361993378","2787.41025978835","3149.31031886255","3579.34078203836","3614.71479905837","3588.86271428968","3584.09815013506","3541.88132316393","3611.82800950726","3716.91035793957","3412.96669011384","3082.91899723064","3276.26775280153","3420.03028009733","",
