Time Period,ARS:Argentine peso,BRL:Brazilian real,CAD:Canadian dollar,CLP:Chilean peso,CNY:Renminbi,COP:Colombian peso,MXN:Mexican peso,RUB:Russian rouble,TRY:Turkish lira,UYU:Uruguayan peso,EUR:Euro
17/10/12,4.71097561,2.033231707,0.984375,471.54,6.254497,1797.81,12.822485,30.707317,1.800990854,19.931,0.762195
18/10/12,4.731285257,2.030111297,0.979036,472.19,6.25141,1798.53,12.798521,30.722824,1.7967678,19.725,0.762311
19/10/12,4.734023782,2.028385117,0.988493,472.56,6.253471,1797.66,12.878481,30.831454,1.798619102,19.828,0.767165
20/10/12,,,,NaN,,1798.42,,,,NaN,
21/10/12,,,,NaN,,1798.42,,,,NaN,
22/10/12,4.738727704,2.028477379,0.994182,474.25,6.254689,1798.42,12.879966,30.946337,1.795070045,19.753,0.765521
23/10/12,4.738485198,2.027912341,0.996617,475.67,6.252057,1802.91,12.954325,31.230296,1.802153018,NaN,0.768935
24/10/12,4.743779941,2.02542111,0.989569,481.4,6.247721,1816.6,12.96747,31.390048,1.805362386,19.735,0.772678
25/10/12,4.748787809,2.027630262,0.991611,481.78,6.241976,1817.25,12.935966,31.23605,1.798583853,19.765,0.769645
26/10/12,4.748528045,2.025720483,0.996669,478.87,6.248915,1816.97,13.038736,31.464983,1.804152464,19.858,0.774713
27/10/12,,,,NaN,,1823.18,,,,NaN,
28/10/12,,,,NaN,,1823.18,,,,NaN,
29/10/12,4.755000775,2.028919212,0.999767,480.3,6.243604,1823.18,13.047759,31.467747,1.801597147,19.925,0.775314
30/10/12,4.757521987,2.031630921,0.999923,481.98,6.240086,1830.45,13.049838,31.357044,1.798102145,19.912,0.771486
31/10/12,4.765027322,2.031016701,1.000924,480.03,6.237282,1829.89,13.059724,31.328331,1.794196875,19.901,0.769645
01/11/12,4.763468208,2.030982659,0.999538,NaN,6.240462,1831.25,13.056031,31.345973,1.791984586,19.872,0.770713
02/11/12,4.770038911,2.031595331,0.994786,NaN,6.241634,1825.5,12.968482,31.373541,1.787937743,NaN,0.77821
03/11/12,,,,NaN,,1828.8,,,,NaN,
04/11/12,,,,NaN,,1828.8,,,,NaN,
05/11/12,4.765985756,2.034828207,0.996478,480.59,6.247163,1828.8,13.054395,31.683807,1.783908586,19.74,0.782656
06/11/12,4.773515625,2.033828125,0.993906,482.29,6.262969,1828.8,13.013125,31.488828,1.776640625,19.774,0.78125
07/11/12,4.771222344,2.032873058,0.99341,479.78,6.258434,1814.99,13.022988,31.458732,1.781970814,19.867,0.78456
08/11/12,4.772534548,2.035018844,0.996388,479.63,6.257695,1814.83,13.076947,31.527167,1.784704774,19.843,0.785176
09/11/12,4.775011817,2.059634473,1.002836,478.19,6.245234,1814.21,13.233181,31.622971,1.792973058,19.898,0.787774
10/11/12,,,,NaN,,1816.99,,,,NaN,
11/11/12,,,,NaN,,1816.99,,,,NaN,
12/11/12,4.772987829,2.045779348,0.999215,479.79,6.229525,1816.99,13.190027,31.597801,1.798193954,19.895,0.785238
13/11/12,4.782529931,2.062539382,1.001024,479.98,6.231569,1816.99,13.237398,31.78954,1.802536232,19.949,0.78765
14/11/12,4.783749804,2.065063649,1.001179,483.69,6.225208,1819.3,13.207528,31.702813,1.804573314,19.904,0.785793
15/11/12,4.788021323,2.064283474,1.002038,484.26,6.233929,1818.2,13.261994,31.659454,1.801661963,19.839,0.783945
16/11/12,4.793487642,2.07069439,1.000628,483.94,6.235465,1822.61,13.208239,31.727579,1.800235386,19.783,0.784621
17/11/12,,,,NaN,,1823.46,,,,NaN,
18/11/12,,,,NaN,,1823.46,,,,NaN,
19/11/12,4.800031343,2.076006895,0.99859,484.48,6.234838,1823.46,13.095518,31.585958,1.80277386,19.706,0.783576
20/11/12,4.802014209,2.08041221,0.995784,480.77,6.232883,1817.67,13.080022,31.366539,1.796861582,19.655,0.780701
21/11/12,4.80624756,2.091682936,0.997579,478.92,6.231941,1815.58,13.024365,31.227802,1.803748536,19.698,0.780945
22/11/12,4.813774917,2.090979601,0.995967,477.81,6.231986,1815.76,12.99333,31.14248,1.798960676,19.657,0.775615
23/11/12,4.821287474,2.111937408,0.996592,476.2,6.228678,1815.76,13.008986,31.138508,1.79727322,19.692,0.774653
24/11/12,,,,NaN,,1820.18,,,,NaN,
25/11/12,,,,NaN,,1820.18,,,,NaN,
26/11/12,4.820965751,2.077445233,0.993829,478.03,6.225471,1820.18,12.978633,31.017433,1.794970688,19.674,0.771367
27/11/12,4.822467402,2.073759741,0.991127,480.9,6.222282,1824.12,12.972533,30.97832,1.793071522,19.691,0.771545
28/11/12,4.823520285,2.090373129,0.994725,481.05,6.226049,1823.54,13.075169,31.148088,1.792025444,19.705,0.775735
29/11/12,4.831229798,2.098199169,0.991688,481.69,6.227259,1825.08,12.937971,30.829614,1.788594736,19.677,0.769586
30/11/12,4.830971816,2.109271523,0.993686,479.42,6.229709,1817.93,12.909903,30.939935,1.787540428,19.651,0.77006
01/12/12,,,,NaN,,1813.72,,,,NaN,
02/12/12,,,,NaN,,1813.72,,,,NaN,
03/12/12,4.84000919,2.104388451,0.992877,480.39,6.22869,1813.72,12.894386,30.922187,1.78670445,19.556,0.765873
04/12/12,4.842499236,2.10624809,0.993966,481.28,6.225634,1813.73,12.969905,30.821494,1.784830431,19.492,0.763825
05/12/12,4.847531573,2.105702258,0.991963,481.05,6.230004,1813.57,12.942824,30.820513,1.787217757,19.464,0.765404
06/12/12,4.851514688,2.080706854,0.991509,480.18,6.230034,1811.05,12.904223,30.854651,1.789167687,19.467,0.764994
07/12/12,4.857497094,2.081363812,0.992329,477.97,6.226889,1803.69,12.874467,30.957226,1.791398683,19.468,0.774893
08/12/12,,,,NaN,,1797.45,,,,NaN,
09/12/12,,,,NaN,,1797.45,,,,NaN,
10/12/12,4.862490333,2.078654292,0.98693,477.04,6.240062,1797.45,12.81307,30.737819,1.791724671,19.369,0.773395
11/12/12,4.863772801,2.074270761,0.986685,476.29,6.246209,1799.4,12.783037,30.681906,1.783498807,19.111,0.769645
12/12/12,4.872469325,2.079141104,0.985429,474.78,6.248466,1801.5,12.754525,30.647623,1.77898773,19.157,0.766871
13/12/12,4.874971324,2.074328975,0.982794,474.92,6.259004,1796.31,12.742219,30.656878,1.780224822,19.185,0.764701
14/12/12,4.875009556,2.082715389,0.984481,474.95,6.246006,1795.05,12.792982,30.770354,1.781668068,19.2,0.764468
15/12/12,,,,NaN,,1798.37,,,,NaN,
16/12/12,,,,NaN,,1798.37,,,,NaN,
17/12/12,4.882522796,2.089741641,0.987082,474.36,6.238982,1798.37,12.779787,30.824468,1.783586626,19.271,0.759878
18/12/12,4.885035666,2.094020337,0.984368,474.5,6.228487,1796.98,12.732964,30.873425,1.781453938,19.289,0.75884
19/12/12,4.892497369,2.080739738,0.986769,474.81,6.232296,1794.14,12.70433,30.664562,1.780333784,19.256,0.751767
20/12/12,4.896270572,2.061603503,0.989431,474.42,6.232372,1790.46,12.780236,30.693794,1.786954552,19.226,0.754945
21/12/12,4.902490726,2.071315012,0.990991,475.02,6.231433,1788.87,12.875464,30.732834,1.79491256,19.201,0.75706
22/12/12,,,,NaN,,1779.79,,,,NaN,
23/12/12,,,,NaN,,1779.79,,,,NaN,
24/12/12,4.903464972,2.079512786,0.992888,476.4,6.23347,1779.79,12.935164,30.642306,1.798229687,19.193,0.756544
25/12/12,NaN,NaN,NaN,NaN,NaN,1773.44,NaN,NaN,,NaN,NaN
26/12/12,NaN,NaN,NaN,479.39,NaN,1773.44,NaN,NaN,,19.202,NaN
27/12/12,4.912483039,2.04929896,0.991708,479.09,6.236997,1771.49,12.960877,30.43163,1.790818634,19.24,0.753807
28/12/12,4.912463021,2.042630661,0.995373,478.6,6.233179,1771.54,13.000531,30.516574,1.788970644,19.399,0.758553
29/12/12,,,,NaN,,1768.23,,,,NaN,
30/12/12,,,,NaN,,1768.23,,,,NaN,
31/12/12,4.917462483,2.049113233,0.99568,NaN,6.230635,1768.23,13.024481,30.566545,1.78497802,19.399,0.75792
01/01/13,NaN,NaN,NaN,NaN,NaN,1768.23,NaN,NaN,,NaN,NaN
02/01/13,4.916000603,2.041170261,0.984769,479.96,6.233072,1768.23,12.76723,30.187,1.779068014,19.4,0.754034
03/01/13,4.924973287,2.047626317,0.986338,475.31,6.235918,1759.97,12.768509,30.299954,1.782475958,19.417,0.763242
04/01/13,4.926221949,2.04388257,0.991162,473.25,6.230633,1760.83,12.80249,30.476483,1.789655702,19.395,0.768521
05/01/13,,,,NaN,,1767.54,,,,NaN,
06/01/13,,,,NaN,,1767.54,,,,NaN,
07/01/13,4.927525117,2.030293734,0.987116,473.13,6.229772,1767.54,12.728814,30.440141,1.782268579,19.393,0.76693
08/01/13,4.931224209,2.023765857,0.98571,471.47,6.225126,1767.54,12.752636,30.268226,1.779076876,19.383,0.764175
09/01/13,4.934972426,2.037454044,0.987515,471.36,6.226103,1771.31,12.769531,30.412837,1.777879902,19.382,0.765931
10/01/13,4.936246473,2.037672539,0.985892,471.15,6.22512,1767.96,12.667734,30.297567,1.77495615,19.38,0.762602
11/01/13,4.938978454,2.035030887,0.983878,470.67,6.21689,1761.5,12.626036,30.307895,1.769549495,19.375,0.753352
12/01/13,,,,NaN,,1762.38,,,,NaN,
13/01/13,,,,NaN,,1762.38,,,,NaN,
14/01/13,4.940259351,2.034854958,0.986283,471.92,6.220298,1762.38,12.674987,30.247358,1.770631887,19.379,0.749569
15/01/13,4.950251369,2.037742928,0.986118,472.62,6.215727,1758.45,12.672019,30.271629,1.772566969,19.391,0.750356
16/01/13,4.948783611,2.03976802,0.986819,474.9,6.21767,1769.88,12.659788,30.409731,1.769978158,19.394,0.753182
17/01/13,4.948758229,2.041741472,0.986909,475.47,6.2212,1775.15,12.605027,30.263764,1.757854578,19.357,0.748055
18/01/13,4.948964275,2.043680576,0.990093,473.06,6.220279,1767.78,12.59997,30.278145,1.760732513,19.302,0.750525
19/01/13,,,,NaN,,1767.74,,,,NaN,
20/01/13,,,,NaN,,1767.74,,,,NaN,
21/01/13,4.951287248,2.041357052,0.99302,471.63,6.221722,1767.74,12.697966,30.248443,1.763866997,19.27,0.750582
22/01/13,4.955019899,2.048434332,0.994368,472.02,6.22062,1767.74,12.702035,30.231133,1.771645265,19.27,0.75092
23/01/13,4.956264066,2.040885221,0.991898,471.45,6.21838,1776.96,12.643511,30.181095,1.769767442,19.27,0.750188
24/01/13,4.962993483,2.035433366,1.001873,470.98,6.222863,1778.69,12.688965,30.115514,1.772492322,19.288,0.74912
25/01/13,4.965253545,2.029772069,1.006237,470.68,6.220952,1779.73,12.654837,30.026728,1.766055386,19.291,0.742446
26/01/13,,,,NaN,,1779.25,,,,NaN,
27/01/13,,,,NaN,,1779.25,,,,NaN,
28/01/13,4.961990479,2.035182981,1.008777,470.99,6.22709,1779.25,12.768001,30.12645,1.765397203,19.282,0.743826
29/01/13,4.970967022,1.993076751,1.005732,472.56,6.227872,1779.84,12.738182,30.142187,1.772128341,19.24,0.744435
30/01/13,4.977475814,1.988700982,1.002363,472.73,6.221032,1776.09,12.713537,30.008419,1.769367107,19.167,0.738498
31/01/13,4.97800738,1.984649446,1.001993,471.4,6.218967,1773.24,12.706494,30.093358,1.762066421,19.143,0.738007
01/02/13,4.978012313,1.985414834,0.999487,471.44,6.227279,1775.65,12.731164,29.983436,1.754324245,19.149,0.732923
02/02/13,,,,NaN,,1776.2,,,,NaN,
03/02/13,,,,NaN,,1776.2,,,,NaN,
04/02/13,4.983028335,1.99048111,0.996827,471.64,6.233914,1776.2,12.67348,29.994835,1.755460449,19.131,0.737898
05/02/13,4.983231144,1.989657974,0.998079,472.27,6.230406,1785.92,12.657236,30.027332,1.760877595,19.113,0.738716
06/02/13,4.983280314,1.987793149,0.998224,472.39,6.232004,1789.09,12.654879,30.031368,1.765036621,19.113,0.739809
07/02/13,4.985973719,1.984423446,0.995718,473.23,6.232098,1791.24,12.679832,30.039126,1.767311383,19.111,0.738225
08/02/13,4.994466876,1.95812771,0.999028,472.62,6.235382,1795.21,12.746,30.195902,1.772618514,19.068,0.747719
09/02/13,,,,NaN,,1790.61,,,,NaN,
10/02/13,,,,NaN,,1790.61,,,,NaN,
11/02/13,4.995967441,1.973639011,1.007692,472.55,6.232395,1790.61,12.76753,30.169517,1.773131208,NaN,0.74677
12/02/13,4.995832713,1.972466141,1.005507,472.71,6.233889,1784.71,12.752121,30.093764,1.775487424,NaN,0.744158
13/02/13,4.995474777,1.970994065,1.002819,472.2,6.232493,1783.2,12.670178,30.038576,1.764688427,19.079,0.74184
14/02/13,5.003751782,1.967434531,1.001201,470.67,6.23261,1777.72,12.720267,30.142718,1.771216328,19.078,0.750356
15/02/13,5.006529081,1.95684803,1.002627,470.83,6.232195,1783.19,12.699512,30.135084,1.769005629,19.068,0.750469
16/02/13,,,,NaN,,1785.41,,,,NaN,
17/02/13,,,,NaN,,1785.41,,,,NaN,
18/02/13,5.011234272,1.968169563,1.006516,470.87,6.245581,1785.41,12.690533,30.130318,1.766551827,19.076,0.748951
19/02/13,5.013783804,1.960371563,1.011611,471.89,6.244363,1785.41,12.673983,30.122107,1.776912128,19.134,0.74912
20/02/13,5.021989529,1.955497382,1.014734,472.21,6.237921,1794.63,12.64899,30.089903,1.779506358,19.157,0.747943
21/02/13,5.021613833,1.96685879,1.019035,472.83,6.239496,1791.33,12.764523,30.386774,1.794023965,19.134,0.75838
22/02/13,5.02897012,1.967162142,1.020628,473.6,6.240634,1798.21,12.722736,30.380707,1.792734719,19.123,0.75838
23/02/13,,,,NaN,,1800.7,,,,NaN,
24/02/13,,,,NaN,,1800.7,,,,NaN,
25/02/13,5.028036681,1.96497294,1.022399,473.18,6.237372,1800.7,12.661981,30.242784,1.794873722,19.116,0.751654
26/02/13,5.037470368,1.982258928,1.026076,473.02,6.230863,1806.11,12.805613,30.596085,1.807524662,19.122,0.764701
27/02/13,5.036267848,1.981369779,1.025731,473.44,6.227609,1818.54,12.843476,30.55967,1.80499351,19.112,0.763534
28/02/13,5.041968162,1.970523269,1.025288,473.3,6.224389,1816.42,12.76213,30.530353,1.796024069,19.114,0.761673
01/03/13,5.047538462,1.986538462,1.033615,472.96,6.223692,1814.28,12.849385,30.75,1.804384615,19.11,0.769231
02/03/13,,,,NaN,,1816.48,,,,NaN,
03/03/13,,,,NaN,,1816.48,,,,NaN,
04/03/13,5.045667717,1.984239256,1.028677,474.31,6.225801,1816.48,12.797032,30.751672,1.802414085,19.124,0.768817
05/03/13,5.056007365,1.970231702,1.026469,474.82,6.219503,1813.53,12.735998,30.711984,1.794614086,19.077,0.767224
06/03/13,5.058764864,1.966321442,1.028615,473.01,6.219102,1809.65,12.707863,30.675105,1.79248178,19.063,0.767165
07/03/13,5.062029208,1.968639508,1.031668,472.7,6.220292,1808,12.800999,30.76864,1.799154497,19.067,0.76864
08/03/13,5.062032086,1.954010695,1.02903,472.06,6.219481,1803.65,12.72712,30.650344,1.794499618,19.074,0.763942
09/03/13,,,,NaN,,1800.45,,,,NaN,
10/03/13,,,,NaN,,1800.45,,,,NaN,
11/03/13,5.066030476,1.94574419,1.027936,471.9,6.218485,1800.45,12.599969,30.784593,1.803755579,19.059,0.769586
12/03/13,5.073776143,1.955029495,1.025971,471.69,6.216272,1801.2,12.495671,30.674175,1.801654792,19.017,0.766107
13/03/13,5.078730452,1.959787382,1.024883,471.16,6.214236,1801.64,12.390032,30.752638,1.811108543,18.996,0.770357
14/03/13,5.082476617,1.967998763,1.026436,471.28,6.215892,1798.56,12.416171,30.796321,1.813094226,18.959,0.772977
15/03/13,5.085816904,1.97042641,1.020327,471.1,6.216873,1797.28,12.413495,30.624331,1.808497631,18.904,0.764175
16/03/13,,,,NaN,,1804.06,,,,NaN,
17/03/13,,,,NaN,,1804.06,,,,NaN,
18/03/13,5.089798128,1.987547374,1.021811,471.63,6.218501,1804.06,12.484338,30.874778,1.814989558,18.858,0.773455
19/03/13,5.096492583,1.980608776,1.024799,472.38,6.215776,1809.58,12.395936,30.850201,1.816208282,18.913,0.772559
20/03/13,5.09625338,1.981537273,1.025183,472.34,6.216531,1809.83,12.389958,30.861336,1.820007725,18.91,0.772499
21/03/13,5.095817196,1.992718823,1.023315,472.79,6.217893,1812.35,12.383036,30.935321,1.814484895,19.002,0.774593
22/03/13,5.098161878,2.013592833,1.024019,473.03,6.212002,1822.78,12.412033,30.900525,1.819431572,18.999,0.77232
23/03/13,,,,NaN,,1825.79,,,,NaN,
24/03/13,,,,NaN,,1825.79,,,,NaN,
25/03/13,5.108774642,2.01244685,1.02041,472.77,6.21322,1825.79,12.347507,30.792424,1.818940858,18.945,0.773096
26/03/13,5.118031257,2.013373766,1.018817,472.6,6.212503,1825.79,12.316927,30.89612,1.818365601,18.928,0.777545
27/03/13,5.122493734,2.023652882,1.016917,472.61,6.213972,1828.95,12.400924,30.993891,1.822603383,18.945,0.783208
28/03/13,5.120812183,2.007262788,1.016868,472.54,6.216322,1832.2,12.350332,31.051699,1.812729403,NaN,0.780945
29/03/13,NaN,NaN,NaN,NaN,NaN,1832.2,NaN,NaN,,NaN,NaN
30/03/13,,,,NaN,,1832.2,,,,NaN,
31/03/13,,,,NaN,,1832.2,,,,NaN,
01/04/13,NaN,NaN,NaN,472.03,NaN,1832.2,NaN,NaN,,18.982,NaN
02/04/13,5.120482866,2.018146417,1.012928,472.51,6.182165,1823.12,12.327492,31.157399,1.804517134,18.975,0.778816
03/04/13,5.120517618,2.019956345,1.014188,472.55,6.208216,1817.14,12.260212,31.583255,1.808933583,18.985,0.779545
04/04/13,5.131767826,2.020440006,1.015135,472.38,6.200967,1819.93,12.294976,31.637775,1.808082384,19.151,0.780153
05/04/13,5.133189122,2.01328801,1.014679,470.83,6.201483,1829.01,12.331582,31.565204,1.799598269,19.083,0.772559
06/04/13,,,,NaN,,1826.88,,,,NaN,
07/04/13,,,,NaN,,1826.88,,,,NaN,
08/04/13,5.135836597,1.979037088,1.01697,469.28,6.203333,1826.88,12.138217,31.286954,1.788527989,19.023,0.767872
09/04/13,5.135966258,1.989723926,1.014877,467.38,6.202377,1817.66,12.159433,31.135736,1.782822086,18.959,0.766871
10/04/13,5.136787406,1.984410821,1.015589,466.5,6.193871,1813.11,12.146034,30.876509,1.785878038,19.008,0.764175
11/04/13,5.139721015,1.972406433,1.009376,468.54,6.196204,1821.2,12.093986,30.814849,1.788550957,19.012,0.762253
12/04/13,5.14151088,1.978777199,1.011876,468.74,6.192078,1823.84,12.062519,31.025896,1.789227705,18.949,0.766166
13/04/13,,,,NaN,,1827.79,,,,NaN,
14/04/13,,,,NaN,,1827.79,,,,NaN,
15/04/13,5.145783961,1.9764544,1.020564,469.24,6.186912,1827.79,12.131565,31.380017,1.789924318,18.95,0.764468
16/04/13,5.153020032,1.986746896,1.021479,472.12,6.183106,1834.86,12.167263,31.324016,1.791758702,18.94,0.761673
17/04/13,5.153172367,1.987508569,1.025897,472.07,6.172671,1833.98,12.200015,31.476122,1.793662884,18.957,0.761673
18/04/13,5.153008816,2.008968954,1.0243,473.8,6.181066,1846.46,12.182982,31.590648,1.795477194,19.021,0.766577
19/04/13,5.158749523,2.01280976,1.02501,475.93,6.177735,1847.02,12.229966,31.490812,1.797026306,19.006,0.762486
20/04/13,,,,NaN,,1835.57,,,,NaN,
21/04/13,,,,NaN,,1835.57,,,,NaN,
22/04/13,5.163534555,2.012502876,1.025926,476.8,6.18179,1835.57,12.273683,31.612948,1.803712511,NaN,0.767048
23/04/13,5.163510393,2.022016936,1.027714,477.74,6.179138,1841.14,12.28953,31.73749,1.8073903,18.942,0.769823
24/04/13,5.170998001,2.023527603,1.026065,477.42,6.178072,1838.03,12.255497,31.49185,1.805013071,18.921,0.768876
25/04/13,5.173012232,2.008103976,1.022477,474.84,6.165902,1836.79,12.15,31.179587,1.79969419,18.951,0.764526
26/04/13,5.173167167,2.000538503,1.019771,472.73,6.165013,1830.84,12.195015,31.318178,1.801677052,18.951,0.76929
27/04/13,,,,NaN,,1833.7,,,,NaN,
28/04/13,,,,NaN,,1833.7,,,,NaN,
29/04/13,5.174025776,1.991306337,1.013727,472.05,6.165027,1833.7,12.088309,30.955159,1.79371616,18.942,0.762602
30/04/13,5.180768054,2.007037944,1.010786,471.54,6.165621,1828.79,12.194614,31.128672,1.799265606,18.943,0.764994
01/05/13,NaN,NaN,NaN,NaN,NaN,1825.83,NaN,NaN,,NaN,NaN
02/05/13,5.188537639,2.003335608,1.007126,471.31,6.156015,1825.83,12.169585,31.234099,1.791600334,18.948,0.758093
03/05/13,5.188500839,2.008082965,1.011362,472.44,6.155635,1836.34,12.170505,31.12765,1.795256977,18.955,0.762544
04/05/13,,,,NaN,,1835.88,,,,NaN,
05/05/13,,,,NaN,,1835.88,,,,NaN,
06/05/13,5.198519875,2.012130922,1.008392,469.73,6.166629,1835.88,12.086976,31.082628,1.796215763,18.998,0.762951
07/05/13,5.203326467,2.012207218,1.005188,469.64,6.153811,1831.42,12.126574,31.013962,1.800106813,18.985,0.762951
08/05/13,5.208526837,2.0058622,1.004187,470.07,6.141226,1827.13,12.034488,31.139475,1.79444233,18.959,0.761325
09/05/13,5.213513925,2.005478618,1.003576,471.06,6.130878,1830.7,11.987977,31.144422,1.794475727,18.947,0.760919
10/05/13,5.218509393,2.020634432,1.009624,472.03,6.142747,1833.07,12.064136,31.371266,1.801894056,18.967,0.769941
11/05/13,,,,NaN,,1834.83,,,,NaN,
12/05/13,,,,NaN,,1834.83,,,,NaN,
13/05/13,5.226239112,2.015493718,1.009173,474.04,6.146766,1834.83,12.107994,31.32506,1.807600401,18.966,0.770832
14/05/13,5.233181783,2.007628882,1.013871,475.68,6.142791,1834.83,12.156816,31.33621,1.811358557,18.95,0.770594
15/05/13,5.235774254,2.02091107,1.020911,477.32,6.145056,1838.63,12.156794,31.47699,1.824004975,18.965,0.777363
16/05/13,5.232971296,2.028782002,1.019395,478.71,6.149185,1843.75,12.265012,31.384794,1.830178433,18.954,0.775795
17/05/13,5.2312534,2.028129614,1.027275,479.04,6.141891,1838.82,12.308882,31.383635,1.837438806,18.97,0.777061
18/05/13,,,,NaN,,1841.35,,,,NaN,
19/05/13,,,,NaN,,1841.35,,,,NaN,
20/05/13,5.235976037,2.033299619,1.027931,480.81,6.138878,1841.35,12.31658,31.329651,1.84672839,18.977,0.778028
21/05/13,5.243510026,2.043603296,1.026893,NaN,6.136717,1842.59,12.310586,31.265895,1.848904088,19.009,0.777242
22/05/13,5.245995512,2.038535944,1.030334,483.39,6.131084,1846.76,12.323067,31.201733,1.840981196,18.996,0.773814
23/05/13,5.256517691,2.0533054,1.034994,484.51,6.134001,1850.55,12.498526,31.416046,1.852265673,19.073,0.775916
24/05/13,5.260993894,2.045753149,1.033233,488.85,6.131927,1864.02,12.445011,31.328542,1.84813355,19.271,0.772857
25/05/13,,,,NaN,,1874.1,,,,NaN,
26/05/13,,,,NaN,,1874.1,,,,NaN,
27/05/13,5.264008038,2.051317722,1.032305,488.86,6.121107,1874.1,12.484504,31.37414,1.844887549,19.51,0.772857
28/05/13,5.266269903,2.053485856,1.034395,489.99,6.121503,1874.1,12.487247,31.376565,1.848199103,19.918,0.772917
29/05/13,5.270537369,2.074274243,1.037214,490.31,6.129092,1897.1,12.636736,31.530188,1.862955528,20.176,0.772082
30/05/13,5.276035229,2.075865266,1.037778,490.65,6.136279,1894.13,12.750618,31.764601,1.875309023,20.596,0.772559
31/05/13,5.280024604,2.127018299,1.032908,492.8,6.134784,1891.48,12.893126,31.862217,1.880362909,20.268,0.768876
01/06/13,,,,NaN,,1907.76,,,,NaN,
02/06/13,,,,NaN,,1907.76,,,,NaN,
03/06/13,5.28451722,2.133456335,1.034363,499.78,6.131688,1907.76,12.759994,31.958026,1.89152829,20.293,0.768758
04/06/13,5.284524901,2.11953865,1.031928,501.99,6.128705,1907.76,12.729071,31.890697,1.872746716,20.308,0.763825
05/06/13,5.292033366,2.103237162,1.033826,499.85,6.127726,1894.4,12.742787,32.111043,1.881992806,20.344,0.765287
06/06/13,5.289983229,2.122960817,1.031331,502.48,6.136073,1899.08,12.818036,32.119912,1.888473853,20.472,0.762311
07/06/13,5.301282051,2.14321267,1.023228,505.09,6.133333,1907.88,12.857466,32.335822,1.883861237,20.704,0.754148
08/06/13,,,,NaN,,1898.8,,,,NaN,
09/06/13,,,,NaN,,1898.8,,,,NaN,
10/06/13,5.300022712,2.141267318,1.018624,501.52,6.13347,1898.8,12.810962,32.353698,1.896661367,20.523,0.75706
11/06/13,5.303473216,2.157914563,1.024184,504.75,6.133504,1898.8,13,32.472689,1.896481579,20.703,0.753409
12/06/13,5.310537019,2.127212473,1.015967,503.59,6.133464,1907.12,12.750998,32.264819,1.875875574,20.579,0.753182
13/06/13,5.318512955,2.141269245,1.016973,498.85,6.134435,1897.53,12.855126,32.106647,1.869846038,20.656,0.751033
