state,eaindex,year,quarter,year_quarter,date,country,region,amlo_vic,naim,covid,eaindexi
Chiapas,100.3,2012,2,2012 Q2,2012-07-01,MEX,Región Sur-Sureste,0,0,0,103.18930041152264
Chiapas,101.7,2012,3,2012 Q3,2012-10-01,MEX,Región Sur-Sureste,0,0,0,104.62962962962963
Chiapas,102.1,2012,4,2012 Q4,2013-01-01,MEX,Región Sur-Sureste,0,0,0,105.04115226337447
Chiapas,97.6,2013,1,2013 Q1,2013-04-01,MEX,Región Sur-Sureste,0,0,0,100.41152263374484
Chiapas,98,2013,2,2013 Q2,2013-07-01,MEX,Región Sur-Sureste,0,0,0,100.8230452674897
Chiapas,99.4,2013,3,2013 Q3,2013-10-01,MEX,Región Sur-Sureste,0,0,0,102.2633744855967
Chiapas,104.9,2013,4,2013 Q4,2014-01-01,MEX,Región Sur-Sureste,0,0,0,107.92181069958848
Chiapas,104.3,2014,1,2014 Q1,2014-04-01,MEX,Región Sur-Sureste,0,0,0,107.3045267489712
Chiapas,105.1,2014,2,2014 Q2,2014-07-01,MEX,Región Sur-Sureste,0,0,0,108.1275720164609
Chiapas,105.6,2014,3,2014 Q3,2014-10-01,MEX,Región Sur-Sureste,0,0,0,108.64197530864197
Chiapas,104,2014,4,2014 Q4,2015-01-01,MEX,Región Sur-Sureste,0,0,0,106.99588477366255
Chiapas,101.3,2015,1,2015 Q1,2015-04-01,MEX,Región Sur-Sureste,0,0,0,104.21810699588477
Chiapas,102.9,2015,2,2015 Q2,2015-07-01,MEX,Región Sur-Sureste,0,0,0,105.8641975308642
Chiapas,102.9,2015,3,2015 Q3,2015-10-01,MEX,Región Sur-Sureste,0,0,0,105.8641975308642
Chiapas,103.2,2015,4,2015 Q4,2016-01-01,MEX,Región Sur-Sureste,0,0,0,106.17283950617285
Chiapas,103.8,2016,1,2016 Q1,2016-04-01,MEX,Región Sur-Sureste,0,0,0,106.79012345679011
Chiapas,102.6,2016,2,2016 Q2,2016-07-01,MEX,Región Sur-Sureste,0,0,0,105.55555555555554
Chiapas,101.5,2016,3,2016 Q3,2016-10-01,MEX,Región Sur-Sureste,0,0,0,104.42386831275721
Chiapas,101.4,2016,4,2016 Q4,2017-01-01,MEX,Región Sur-Sureste,0,0,0,104.32098765432099
Chiapas,101.1,2017,1,2017 Q1,2017-04-01,MEX,Región Sur-Sureste,0,0,0,104.01234567901234
Chiapas,99.1,2017,2,2017 Q2,2017-07-01,MEX,Región Sur-Sureste,0,0,0,101.95473251028805
Chiapas,97.8,2017,3,2017 Q3,2017-10-01,MEX,Región Sur-Sureste,0,0,0,100.61728395061729
Chiapas,97.7,2017,4,2017 Q4,2018-01-01,MEX,Región Sur-Sureste,0,0,0,100.51440329218107
Chiapas,97.2,2018,1,2018 Q1,2018-04-01,MEX,Región Sur-Sureste,0,0,0,100
Chiapas,94.7,2018,2,2018 Q2,2018-07-01,MEX,Región Sur-Sureste,1,0,0,97.42798353909465
Chiapas,97.2,2018,3,2018 Q3,2018-10-01,MEX,Región Sur-Sureste,1,0,0,100
Chiapas,92.6,2018,4,2018 Q4,2019-01-01,MEX,Región Sur-Sureste,1,1,0,95.26748971193415
Chiapas,92,2019,1,2019 Q1,2019-04-01,MEX,Región Sur-Sureste,1,1,0,94.65020576131687
Chiapas,91.9,2019,2,2019 Q2,2019-07-01,MEX,Región Sur-Sureste,1,1,0,94.54732510288066
Chiapas,94.5,2019,3,2019 Q3,2019-10-01,MEX,Región Sur-Sureste,1,1,0,97.22222222222221
Chiapas,94.7,2019,4,2019 Q4,2020-01-01,MEX,Región Sur-Sureste,1,1,0,97.42798353909465
Chihuahua,86.4,2010,1,2010 Q1,2010-04-01,MEX,Región Norte,0,0,0,72.78854254422914
Chihuahua,87.5,2010,2,2010 Q2,2010-07-01,MEX,Región Norte,0,0,0,73.71524852569503
Chihuahua,88.4,2010,3,2010 Q3,2010-10-01,MEX,Región Norte,0,0,0,74.47346251053075
Chihuahua,88.4,2010,4,2010 Q4,2011-01-01,MEX,Región Norte,0,0,0,74.47346251053075
Chihuahua,86.7,2011,1,2011 Q1,2011-04-01,MEX,Región Norte,0,0,0,73.0412805391744
Chihuahua,88.8,2011,2,2011 Q2,2011-07-01,MEX,Región Norte,0,0,0,74.81044650379106
Chihuahua,90.1,2011,3,2011 Q3,2011-10-01,MEX,Región Norte,0,0,0,75.90564448188711
Chihuahua,93.1,2011,4,2011 Q4,2012-01-01,MEX,Región Norte,0,0,0,78.4330244313395
Chihuahua,95.5,2012,1,2012 Q1,2012-04-01,MEX,Región Norte,0,0,0,80.45492839090143
Chihuahua,95.1,2012,2,2012 Q2,2012-07-01,MEX,Región Norte,0,0,0,80.11794439764111
Chihuahua,97.1,2012,3,2012 Q3,2012-10-01,MEX,Región Norte,0,0,0,81.8028643639427
Chihuahua,97.8,2012,4,2012 Q4,2013-01-01,MEX,Región Norte,0,0,0,82.39258635214827
Chihuahua,99.2,2013,1,2013 Q1,2013-04-01,MEX,Región Norte,0,0,0,83.57203032855939
Chihuahua,100.7,2013,2,2013 Q2,2013-07-01,MEX,Región Norte,0,0,0,84.83572030328558
Chihuahua,99.5,2013,3,2013 Q3,2013-10-01,MEX,Región Norte,0,0,0,83.82476832350463
Chihuahua,100.5,2013,4,2013 Q4,2014-01-01,MEX,Región Norte,0,0,0,84.66722830665543
Chihuahua,99.7,2014,1,2014 Q1,2014-04-01,MEX,Región Norte,0,0,0,83.9932603201348
Chihuahua,102.4,2014,2,2014 Q2,2014-07-01,MEX,Región Norte,0,0,0,86.26790227464195
Chihuahua,102.8,2014,3,2014 Q3,2014-10-01,MEX,Región Norte,0,0,0,86.60488626790227
Chihuahua,102.9,2014,4,2014 Q4,2015-01-01,MEX,Región Norte,0,0,0,86.68913226621736
Chihuahua,106.1,2015,1,2015 Q1,2015-04-01,MEX,Región Norte,0,0,0,89.38500421229992
Chihuahua,105,2015,2,2015 Q2,2015-07-01,MEX,Región Norte,0,0,0,88.45829823083403
Chihuahua,108.4,2015,3,2015 Q3,2015-10-01,MEX,Región Norte,0,0,0,91.32266217354676
Chihuahua,109.2,2015,4,2015 Q4,2016-01-01,MEX,Región Norte,0,0,0,91.9966301600674
Chihuahua,110.5,2016,1,2016 Q1,2016-04-01,MEX,Región Norte,0,0,0,93.09182813816344
Chihuahua,110.3,2016,2,2016 Q2,2016-07-01,MEX,Región Norte,0,0,0,92.92333614153327
Chihuahua,113.1,2016,3,2016 Q3,2016-10-01,MEX,Región Norte,0,0,0,95.28222409435551
Chihuahua,114.5,2016,4,2016 Q4,2017-01-01,MEX,Región Norte,0,0,0,96.46166807076663
Chihuahua,115,2017,1,2017 Q1,2017-04-01,MEX,Región Norte,0,0,0,96.88289806234204
Chihuahua,116.3,2017,2,2017 Q2,2017-07-01,MEX,Región Norte,0,0,0,97.97809604043807
Chihuahua,115.7,2017,3,2017 Q3,2017-10-01,MEX,Región Norte,0,0,0,97.4726200505476
Chihuahua,116.1,2017,4,2017 Q4,2018-01-01,MEX,Región Norte,0,0,0,97.80960404380791
Chihuahua,116.2,2018,1,2018 Q1,2018-04-01,MEX,Región Norte,0,0,0,97.89385004212299
Chihuahua,117.1,2018,2,2018 Q2,2018-07-01,MEX,Región Norte,1,0,0,98.65206402695871
Chihuahua,118.7,2018,3,2018 Q3,2018-10-01,MEX,Región Norte,1,0,0,100
Chihuahua,121.5,2018,4,2018 Q4,2019-01-01,MEX,Región Norte,1,1,0,102.35888795282224
Chihuahua,120.2,2019,1,2019 Q1,2019-04-01,MEX,Región Norte,1,1,0,101.26368997472619
Chihuahua,121,2019,2,2019 Q2,2019-07-01,MEX,Región Norte,1,1,0,101.93765796124683
Chihuahua,120.2,2019,3,2019 Q3,2019-10-01,MEX,Región Norte,1,1,0,101.26368997472619
Chihuahua,119.9,2019,4,2019 Q4,2020-01-01,MEX,Región Norte,1,1,0,101.01095197978096
Ciudad de México,91.4,2010,1,2010 Q1,2010-04-01,MEX,Región Centro,0,0,0,77.13080168776372
Ciudad de México,91.3,2010,2,2010 Q2,2010-07-01,MEX,Región Centro,0,0,0,77.0464135021097
Ciudad de México,91.1,2010,3,2010 Q3,2010-10-01,MEX,Región Centro,0,0,0,76.87763713080167
Ciudad de México,92.6,2010,4,2010 Q4,2011-01-01,MEX,Región Centro,0,0,0,78.14345991561181
Ciudad de México,93.8,2011,1,2011 Q1,2011-04-01,MEX,Región Centro,0,0,0,79.1561181434599
Ciudad de México,94.1,2011,2,2011 Q2,2011-07-01,MEX,Región Centro,0,0,0,79.40928270042194
Ciudad de México,95.7,2011,3,2011 Q3,2011-10-01,MEX,Región Centro,0,0,0,80.75949367088607
Ciudad de México,95.8,2011,4,2011 Q4,2012-01-01,MEX,Región Centro,0,0,0,80.84388185654008
Ciudad de México,97.8,2012,1,2012 Q1,2012-04-01,MEX,Región Centro,0,0,0,82.53164556962025
Ciudad de México,98.5,2012,2,2012 Q2,2012-07-01,MEX,Región Centro,0,0,0,83.12236286919831
Ciudad de México,97.8,2012,3,2012 Q3,2012-10-01,MEX,Región Centro,0,0,0,82.53164556962025
Ciudad de México,100,2012,4,2012 Q4,2013-01-01,MEX,Región Centro,0,0,0,84.38818565400844
Ciudad de México,98.9,2013,1,2013 Q1,2013-04-01,MEX,Región Centro,0,0,0,83.45991561181435
Ciudad de México,98.9,2013,2,2013 Q2,2013-07-01,MEX,Región Centro,0,0,0,83.45991561181435
Ciudad de México,100.5,2013,3,2013 Q3,2013-10-01,MEX,Región Centro,0,0,0,84.81012658227847
Ciudad de México,101.6,2013,4,2013 Q4,2014-01-01,MEX,Región Centro,0,0,0,85.73839662447257
Ciudad de México,101.6,2014,1,2014 Q1,2014-04-01,MEX,Región Centro,0,0,0,85.73839662447257
Ciudad de México,103.2,2014,2,2014 Q2,2014-07-01,MEX,Región Centro,0,0,0,87.0886075949367
Ciudad de México,102.9,2014,3,2014 Q3,2014-10-01,MEX,Región Centro,0,0,0,86.83544303797468
Ciudad de México,103.5,2014,4,2014 Q4,2015-01-01,MEX,Región Centro,0,0,0,87.34177215189874
Ciudad de México,105.8,2015,1,2015 Q1,2015-04-01,MEX,Región Centro,0,0,0,89.28270042194093
Ciudad de México,107.3,2015,2,2015 Q2,2015-07-01,MEX,Región Centro,0,0,0,90.54852320675106
Ciudad de México,108.5,2015,3,2015 Q3,2015-10-01,MEX,Región Centro,0,0,0,91.56118143459916
Ciudad de México,107.7,2015,4,2015 Q4,2016-01-01,MEX,Región Centro,0,0,0,90.8860759493671
Ciudad de México,109.4,2016,1,2016 Q1,2016-04-01,MEX,Región Centro,0,0,0,92.32067510548524
Ciudad de México,109.2,2016,2,2016 Q2,2016-07-01,MEX,Región Centro,0,0,0,92.15189873417722
Ciudad de México,110.7,2016,3,2016 Q3,2016-10-01,MEX,Región Centro,0,0,0,93.41772151898734
Ciudad de México,112.9,2016,4,2016 Q4,2017-01-01,MEX,Región Centro,0,0,0,95.27426160337554
Ciudad de México,113.7,2017,1,2017 Q1,2017-04-01,MEX,Región Centro,0,0,0,95.9493670886076
Ciudad de México,114.3,2017,2,2017 Q2,2017-07-01,MEX,Región Centro,0,0,0,96.45569620253164
Ciudad de México,113.1,2017,3,2017 Q3,2017-10-01,MEX,Región Centro,0,0,0,95.44303797468355
Ciudad de México,114.2,2017,4,2017 Q4,2018-01-01,MEX,Región Centro,0,0,0,96.37130801687765
Ciudad de México,115.1,2018,1,2018 Q1,2018-04-01,MEX,Región Centro,0,0,0,97.13080168776371
Ciudad de México,115.9,2018,2,2018 Q2,2018-07-01,MEX,Región Centro,1,0,0,97.80590717299579
Ciudad de México,118.5,2018,3,2018 Q3,2018-10-01,MEX,Región Centro,1,0,0,100
Ciudad de México,117.9,2018,4,2018 Q4,2019-01-01,MEX,Región Centro,1,1,0,99.49367088607596
Ciudad de México,117.4,2019,1,2019 Q1,2019-04-01,MEX,Región Centro,1,1,0,99.07172995780591
Ciudad de México,116.2,2019,2,2019 Q2,2019-07-01,MEX,Región Centro,1,1,0,98.05907172995781
Ciudad de México,118.4,2019,3,2019 Q3,2019-10-01,MEX,Región Centro,1,1,0,99.915611814346
Ciudad de México,116.8,2019,4,2019 Q4,2020-01-01,MEX,Región Centro,1,1,0,98.56540084388186
Durango,87.3,2010,1,2010 Q1,2010-04-01,MEX,Región Centro-Norte,0,0,0,80.60941828254848
Durango,89.6,2010,2,2010 Q2,2010-07-01,MEX,Región Centro-Norte,0,0,0,82.73314866112649
Durango,90.2,2010,3,2010 Q3,2010-10-01,MEX,Región Centro-Norte,0,0,0,83.28716528162512
Durango,91.3,2010,4,2010 Q4,2011-01-01,MEX,Región Centro-Norte,0,0,0,84.30286241920591
Durango,93.4,2011,1,2011 Q1,2011-04-01,MEX,Región Centro-Norte,0,0,0,86.24192059095107
Durango,92.5,2011,2,2011 Q2,2011-07-01,MEX,Región Centro-Norte,0,0,0,85.41089566020315
Durango,92.6,2011,3,2011 Q3,2011-10-01,MEX,Región Centro-Norte,0,0,0,85.50323176361957
Durango,94.4,2011,4,2011 Q4,2012-01-01,MEX,Región Centro-Norte,0,0,0,87.16528162511543
Durango,94.6,2012,1,2012 Q1,2012-04-01,MEX,Región Centro-Norte,0,0,0,87.34995383194828
Durango,97.4,2012,2,2012 Q2,2012-07-01,MEX,Región Centro-Norte,0,0,0,89.9353647276085
Durango,97.8,2012,3,2012 Q3,2012-10-01,MEX,Región Centro-Norte,0,0,0,90.30470914127424
Durango,98,2012,4,2012 Q4,2013-01-01,MEX,Región Centro-Norte,0,0,0,90.48938134810712
Durango,99.5,2013,1,2013 Q1,2013-04-01,MEX,Región Centro-Norte,0,0,0,91.87442289935365
Durango,99.3,2013,2,2013 Q2,2013-07-01,MEX,Región Centro-Norte,0,0,0,91.68975069252078
Durango,100.6,2013,3,2013 Q3,2013-10-01,MEX,Región Centro-Norte,0,0,0,92.89012003693445
Durango,100,2013,4,2013 Q4,2014-01-01,MEX,Región Centro-Norte,0,0,0,92.33610341643583
Durango,100.4,2014,1,2014 Q1,2014-04-01,MEX,Región Centro-Norte,0,0,0,92.70544783010158
Durango,102.4,2014,2,2014 Q2,2014-07-01,MEX,Región Centro-Norte,0,0,0,94.5521698984303
Durango,101.8,2014,3,2014 Q3,2014-10-01,MEX,Región Centro-Norte,0,0,0,93.99815327793168
Durango,102.8,2014,4,2014 Q4,2015-01-01,MEX,Región Centro-Norte,0,0,0,94.92151431209604
Durango,101,2015,1,2015 Q1,2015-04-01,MEX,Región Centro-Norte,0,0,0,93.25946445060018
Durango,101.8,2015,2,2015 Q2,2015-07-01,MEX,Región Centro-Norte,0,0,0,93.99815327793168
Durango,102.7,2015,3,2015 Q3,2015-10-01,MEX,Región Centro-Norte,0,0,0,94.8291782086796
Durango,102.9,2015,4,2015 Q4,2016-01-01,MEX,Región Centro-Norte,0,0,0,95.01385041551247
Durango,103.9,2016,1,2016 Q1,2016-04-01,MEX,Región Centro-Norte,0,0,0,95.93721144967682
Durango,104.5,2016,2,2016 Q2,2016-07-01,MEX,Región Centro-Norte,0,0,0,96.49122807017544
Durango,106.7,2016,3,2016 Q3,2016-10-01,MEX,Región Centro-Norte,0,0,0,98.52262234533703
Durango,109.8,2016,4,2016 Q4,2017-01-01,MEX,Región Centro-Norte,0,0,0,101.38504155124654
Durango,107,2017,1,2017 Q1,2017-04-01,MEX,Región Centro-Norte,0,0,0,98.79963065558634
Durango,106.1,2017,2,2017 Q2,2017-07-01,MEX,Región Centro-Norte,0,0,0,97.96860572483841
Durango,104.8,2017,3,2017 Q3,2017-10-01,MEX,Región Centro-Norte,0,0,0,96.76823638042474
Durango,105.4,2017,4,2017 Q4,2018-01-01,MEX,Región Centro-Norte,0,0,0,97.32225300092337
Durango,106.6,2018,1,2018 Q1,2018-04-01,MEX,Región Centro-Norte,0,0,0,98.43028624192058
Durango,106,2018,2,2018 Q2,2018-07-01,MEX,Región Centro-Norte,1,0,0,97.87626962142197
Durango,108.3,2018,3,2018 Q3,2018-10-01,MEX,Región Centro-Norte,1,0,0,100
Durango,107.8,2018,4,2018 Q4,2019-01-01,MEX,Región Centro-Norte,1,1,0,99.53831948291783
Durango,108.4,2019,1,2019 Q1,2019-04-01,MEX,Región Centro-Norte,1,1,0,100.09233610341643
Durango,109,2019,2,2019 Q2,2019-07-01,MEX,Región Centro-Norte,1,1,0,100.64635272391504
Durango,108.1,2019,3,2019 Q3,2019-10-01,MEX,Región Centro-Norte,1,1,0,99.81532779316713
Durango,106,2019,4,2019 Q4,2020-01-01,MEX,Región Centro-Norte,1,1,0,97.87626962142197
Guanajuato,84.9,2010,1,2010 Q1,2010-04-01,MEX,Región Centro-Norte,0,0,0,71.16512992455995
Guanajuato,86.6,2010,2,2010 Q2,2010-07-01,MEX,Región Centro-Norte,0,0,0,72.59010896898575
Guanajuato,87.4,2010,3,2010 Q3,2010-10-01,MEX,Región Centro-Norte,0,0,0,73.2606873428332
Guanajuato,88.8,2010,4,2010 Q4,2011-01-01,MEX,Región Centro-Norte,0,0,0,74.43419949706622
Guanajuato,90,2011,1,2011 Q1,2011-04-01,MEX,Región Centro-Norte,0,0,0,75.4400670578374
Guanajuato,92.9,2011,2,2011 Q2,2011-07-01,MEX,Región Centro-Norte,0,0,0,77.87091366303437
Guanajuato,92.8,2011,3,2011 Q3,2011-10-01,MEX,Región Centro-Norte,0,0,0,77.78709136630344
Guanajuato,92.9,2011,4,2011 Q4,2012-01-01,MEX,Región Centro-Norte,0,0,0,77.87091366303437
Guanajuato,94.9,2012,1,2012 Q1,2012-04-01,MEX,Región Centro-Norte,0,0,0,79.54735959765299
Guanajuato,94.8,2012,2,2012 Q2,2012-07-01,MEX,Región Centro-Norte,0,0,0,79.46353730092206
Guanajuato,96.5,2012,3,2012 Q3,2012-10-01,MEX,Región Centro-Norte,0,0,0,80.88851634534787
Guanajuato,97.8,2012,4,2012 Q4,2013-01-01,MEX,Región Centro-Norte,0,0,0,81.97820620284996
Guanajuato,98.1,2013,1,2013 Q1,2013-04-01,MEX,Región Centro-Norte,0,0,0,82.22967309304275
Guanajuato,97.4,2013,2,2013 Q2,2013-07-01,MEX,Región Centro-Norte,0,0,0,81.64291701592624
Guanajuato,101.8,2013,3,2013 Q3,2013-10-01,MEX,Región Centro-Norte,0,0,0,85.33109807208717
Guanajuato,102.6,2013,4,2013 Q4,2014-01-01,MEX,Región Centro-Norte,0,0,0,86.00167644593462
Guanajuato,101.3,2014,1,2014 Q1,2014-04-01,MEX,Región Centro-Norte,0,0,0,84.91198658843253
Guanajuato,101.9,2014,2,2014 Q2,2014-07-01,MEX,Región Centro-Norte,0,0,0,85.41492036881812
Guanajuato,105.4,2014,3,2014 Q3,2014-10-01,MEX,Región Centro-Norte,0,0,0,88.34870075440068
Guanajuato,108.5,2014,4,2014 Q4,2015-01-01,MEX,Región Centro-Norte,0,0,0,90.94719195305952
Guanajuato,109.1,2015,1,2015 Q1,2015-04-01,MEX,Región Centro-Norte,0,0,0,91.45012573344509
Guanajuato,112.2,2015,2,2015 Q2,2015-07-01,MEX,Región Centro-Norte,0,0,0,94.04861693210394
Guanajuato,109.4,2015,3,2015 Q3,2015-10-01,MEX,Región Centro-Norte,0,0,0,91.7015926236379
Guanajuato,109.3,2015,4,2015 Q4,2016-01-01,MEX,Región Centro-Norte,0,0,0,91.61777032690695
Guanajuato,110.5,2016,1,2016 Q1,2016-04-01,MEX,Región Centro-Norte,0,0,0,92.62363788767813
Guanajuato,111.4,2016,2,2016 Q2,2016-07-01,MEX,Región Centro-Norte,0,0,0,93.3780385582565
Guanajuato,115,2016,3,2016 Q3,2016-10-01,MEX,Región Centro-Norte,0,0,0,96.39564124057
Guanajuato,116.3,2016,4,2016 Q4,2017-01-01,MEX,Región Centro-Norte,0,0,0,97.4853310980721
Guanajuato,118.1,2017,1,2017 Q1,2017-04-01,MEX,Región Centro-Norte,0,0,0,98.99413243922884
Guanajuato,118,2017,2,2017 Q2,2017-07-01,MEX,Región Centro-Norte,0,0,0,98.9103101424979
Guanajuato,118.7,2017,3,2017 Q3,2017-10-01,MEX,Región Centro-Norte,0,0,0,99.49706621961442
Guanajuato,119.2,2017,4,2017 Q4,2018-01-01,MEX,Región Centro-Norte,0,0,0,99.91617770326907
Guanajuato,120.4,2018,1,2018 Q1,2018-04-01,MEX,Región Centro-Norte,0,0,0,100.92204526404025
Guanajuato,120.9,2018,2,2018 Q2,2018-07-01,MEX,Región Centro-Norte,1,0,0,101.34115674769491
Guanajuato,119.3,2018,3,2018 Q3,2018-10-01,MEX,Región Centro-Norte,1,0,0,100
Guanajuato,119.3,2018,4,2018 Q4,2019-01-01,MEX,Región Centro-Norte,1,1,0,100
Guanajuato,117.7,2019,1,2019 Q1,2019-04-01,MEX,Región Centro-Norte,1,1,0,98.65884325230512
Guanajuato,119.4,2019,2,2019 Q2,2019-07-01,MEX,Región Centro-Norte,1,1,0,100.08382229673094
Guanajuato,118.3,2019,3,2019 Q3,2019-10-01,MEX,Región Centro-Norte,1,1,0,99.16177703269071
Guanajuato,116.9,2019,4,2019 Q4,2020-01-01,MEX,Región Centro-Norte,1,1,0,97.98826487845767
Guerrero,94.1,2010,1,2010 Q1,2010-04-01,MEX,Región Centro-Sur,0,0,0,86.17216117216117
Guerrero,95.5,2010,2,2010 Q2,2010-07-01,MEX,Región Centro-Sur,0,0,0,87.45421245421245
Guerrero,98.4,2010,3,2010 Q3,2010-10-01,MEX,Región Centro-Sur,0,0,0,90.10989010989012
Guerrero,99.4,2010,4,2010 Q4,2011-01-01,MEX,Región Centro-Sur,0,0,0,91.02564102564102
Guerrero,99.1,2011,1,2011 Q1,2011-04-01,MEX,Región Centro-Sur,0,0,0,90.75091575091574
Guerrero,96.6,2011,2,2011 Q2,2011-07-01,MEX,Región Centro-Sur,0,0,0,88.46153846153845
Guerrero,98.7,2011,3,2011 Q3,2011-10-01,MEX,Región Centro-Sur,0,0,0,90.38461538461539
Guerrero,98.1,2011,4,2011 Q4,2012-01-01,MEX,Región Centro-Sur,0,0,0,89.83516483516483
Guerrero,98.4,2012,1,2012 Q1,2012-04-01,MEX,Región Centro-Sur,0,0,0,90.10989010989012
Guerrero,98.9,2012,2,2012 Q2,2012-07-01,MEX,Región Centro-Sur,0,0,0,90.56776556776556
Guerrero,99.6,2012,3,2012 Q3,2012-10-01,MEX,Región Centro-Sur,0,0,0,91.20879120879121
Guerrero,101.2,2012,4,2012 Q4,2013-01-01,MEX,Región Centro-Sur,0,0,0,92.67399267399267
Guerrero,98.9,2013,1,2013 Q1,2013-04-01,MEX,Región Centro-Sur,0,0,0,90.56776556776556
Guerrero,100.1,2013,2,2013 Q2,2013-07-01,MEX,Región Centro-Sur,0,0,0,91.66666666666666
Guerrero,100.6,2013,3,2013 Q3,2013-10-01,MEX,Región Centro-Sur,0,0,0,92.12454212454212
Guerrero,100.9,2013,4,2013 Q4,2014-01-01,MEX,Región Centro-Sur,0,0,0,92.3992673992674
Guerrero,102.6,2014,1,2014 Q1,2014-04-01,MEX,Región Centro-Sur,0,0,0,93.95604395604394
Guerrero,103.4,2014,2,2014 Q2,2014-07-01,MEX,Región Centro-Sur,0,0,0,94.6886446886447
Guerrero,103.9,2014,3,2014 Q3,2014-10-01,MEX,Región Centro-Sur,0,0,0,95.14652014652015
Guerrero,106.9,2014,4,2014 Q4,2015-01-01,MEX,Región Centro-Sur,0,0,0,97.8937728937729
Guerrero,104.4,2015,1,2015 Q1,2015-04-01,MEX,Región Centro-Sur,0,0,0,95.6043956043956
Guerrero,106.2,2015,2,2015 Q2,2015-07-01,MEX,Región Centro-Sur,0,0,0,97.25274725274726
Guerrero,104.8,2015,3,2015 Q3,2015-10-01,MEX,Región Centro-Sur,0,0,0,95.97069597069596
Guerrero,105,2015,4,2015 Q4,2016-01-01,MEX,Región Centro-Sur,0,0,0,96.15384615384616
Guerrero,108.8,2016,1,2016 Q1,2016-04-01,MEX,Región Centro-Sur,0,0,0,99.63369963369962
Guerrero,106.4,2016,2,2016 Q2,2016-07-01,MEX,Región Centro-Sur,0,0,0,97.43589743589743
Guerrero,107.1,2016,3,2016 Q3,2016-10-01,MEX,Región Centro-Sur,0,0,0,98.07692307692307
Guerrero,105.3,2016,4,2016 Q4,2017-01-01,MEX,Región Centro-Sur,0,0,0,96.42857142857142
Guerrero,105.7,2017,1,2017 Q1,2017-04-01,MEX,Región Centro-Sur,0,0,0,96.7948717948718
Guerrero,106.4,2017,2,2017 Q2,2017-07-01,MEX,Región Centro-Sur,0,0,0,97.43589743589743
Guerrero,107.2,2017,3,2017 Q3,2017-10-01,MEX,Región Centro-Sur,0,0,0,98.16849816849816
Guerrero,109.1,2017,4,2017 Q4,2018-01-01,MEX,Región Centro-Sur,0,0,0,99.90842490842489
Guerrero,111,2018,1,2018 Q1,2018-04-01,MEX,Región Centro-Sur,0,0,0,101.64835164835165
Guerrero,110.1,2018,2,2018 Q2,2018-07-01,MEX,Región Centro-Sur,1,0,0,100.82417582417582
Guerrero,109.2,2018,3,2018 Q3,2018-10-01,MEX,Región Centro-Sur,1,0,0,100
Guerrero,110.1,2018,4,2018 Q4,2019-01-01,MEX,Región Centro-Sur,1,1,0,100.82417582417582
Guerrero,112.1,2019,1,2019 Q1,2019-04-01,MEX,Región Centro-Sur,1,1,0,102.65567765567765
Guerrero,109.5,2019,2,2019 Q2,2019-07-01,MEX,Región Centro-Sur,1,1,0,100.27472527472527
Guerrero,110.2,2019,3,2019 Q3,2019-10-01,MEX,Región Centro-Sur,1,1,0,100.91575091575092
Guerrero,108.6,2019,4,2019 Q4,2020-01-01,MEX,Región Centro-Sur,1,1,0,99.45054945054945
Hidalgo,87.3,2010,1,2010 Q1,2010-04-01,MEX,Región Centro-Sur,0,0,0,72.50830564784052
Hidalgo,89.7,2010,2,2010 Q2,2010-07-01,MEX,Región Centro-Sur,0,0,0,74.5016611295681
Hidalgo,89,2010,3,2010 Q3,2010-10-01,MEX,Región Centro-Sur,0,0,0,73.9202657807309
Hidalgo,91.2,2010,4,2010 Q4,2011-01-01,MEX,Región Centro-Sur,0,0,0,75.74750830564784
Hidalgo,90.5,2011,1,2011 Q1,2011-04-01,MEX,Región Centro-Sur,0,0,0,75.16611295681062
Hidalgo,92,2011,2,2011 Q2,2011-07-01,MEX,Región Centro-Sur,0,0,0,76.41196013289037
Hidalgo,94.7,2011,3,2011 Q3,2011-10-01,MEX,Región Centro-Sur,0,0,0,78.6544850498339
Hidalgo,94.4,2011,4,2011 Q4,2012-01-01,MEX,Región Centro-Sur,0,0,0,78.40531561461795
Hidalgo,93.9,2012,1,2012 Q1,2012-04-01,MEX,Región Centro-Sur,0,0,0,77.99003322259136
Hidalgo,94.6,2012,2,2012 Q2,2012-07-01,MEX,Región Centro-Sur,0,0,0,78.57142857142856
Hidalgo,96.8,2012,3,2012 Q3,2012-10-01,MEX,Región Centro-Sur,0,0,0,80.39867109634551
Hidalgo,99.6,2012,4,2012 Q4,2013-01-01,MEX,Región Centro-Sur,0,0,0,82.72425249169434
Hidalgo,98.2,2013,1,2013 Q1,2013-04-01,MEX,Región Centro-Sur,0,0,0,81.56146179401993
Hidalgo,99.4,2013,2,2013 Q2,2013-07-01,MEX,Región Centro-Sur,0,0,0,82.55813953488372
Hidalgo,100.6,2013,3,2013 Q3,2013-10-01,MEX,Región Centro-Sur,0,0,0,83.5548172757475
Hidalgo,102,2013,4,2013 Q4,2014-01-01,MEX,Región Centro-Sur,0,0,0,84.71760797342192
Hidalgo,103.4,2014,1,2014 Q1,2014-04-01,MEX,Región Centro-Sur,0,0,0,85.88039867109634
Hidalgo,104.2,2014,2,2014 Q2,2014-07-01,MEX,Región Centro-Sur,0,0,0,86.54485049833886
