year,month,value,countrycode,base,desestacion,year_month,date,amlo_vic,naim,amlo_gov,imf,countryflag,country,continent,base_value,eaindex,eaindex_trend,eaindex_seasonal
2017,09,103.8896409,COL,2015,1,2017 Sep,2017-09-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,96.86956078892813,96.84321871674352,1.0006821790441063
2017,10,103.4996328,COL,2015,1,2017 Oct,2017-10-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,96.5059065013222,96.84206191607447,0.9990593548675285
2017,11,104.1911739,COL,2015,1,2017 Nov,2017-11-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,97.15071845797314,97.29989132159355,1.000258466088365
2017,12,105.362665,COL,2015,1,2017 Dec,2017-12-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,98.2430490054853,97.5050149029332,1.0006821790441063
2018,01,104.1595991,COL,2015,1,2018 Jan,2018-01-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,97.12127724534115,97.54796282556666,0.9990593548675285
2018,02,104.3293549,COL,2015,1,2018 Feb,2018-02-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,97.27956222587353,97.96309127742283,1.000258466088365
2018,03,106.6983027,COL,2015,1,2018 Mar,2018-03-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,99.48843436105383,98.26563240015277,1.0006821790441063
2018,04,105.1329974,COL,2015,1,2018 Apr,2018-04-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,98.02890061353096,98.68413642613675,0.9990593548675285
2018,05,105.6758532,COL,2015,1,2018 May,2018-05-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,98.53507430382547,98.6439199877774,1.000258466088365
2018,06,106.56891,COL,2015,1,2018 Jun,2018-06-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,99.36778504597575,98.8065102037614,1.0006821790441063
2018,07,105.6561165,COL,2015,1,2018 Jul,2018-07-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,98.51667126148303,99.38094884021426,0.9990593548675285
2018,08,107.5240568,COL,2015,1,2018 Aug,2018-08-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,100.25839021318401,99.42523224771158,1.000258466088365
2018,09,106.7113878,COL,2015,1,2018 Sep,2018-09-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,99.50063526846769,99.91967516055055,1.0006821790441063
2018,10,107.2469412,COL,2015,1,2018 Oct,2018-10-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,100,99.97666808359597,0.9990593548675285
2018,11,107.7074263,COL,2015,1,2018 Nov,2018-11-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,100.42936898232023,100.09938816480359,1.000258466088365
2018,12,107.1062284,COL,2015,1,2018 Dec,2018-12-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,99.86879551209057,100.30041745687879,1.0006821790441063
2019,01,107.8937345,COL,2015,1,2019 Jan,2019-01-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,100.6030878762256,100.34787239228041,0.9990593548675285
2019,02,107.8601082,COL,2015,1,2019 Feb,2019-02-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,100.57173378852507,100.57873109764738,1.000258466088365
2019,03,107.8489951,COL,2015,1,2019 Mar,2019-03-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,100.56137162819148,101.24153548663944,1.0006821790441063
2019,04,110.0262468,COL,2015,1,2019 Apr,2019-04-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,102.59150104320179,101.92324145589089,0.9990593548675285
2019,05,110.0534346,COL,2015,1,2019 May,2019-05-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,102.61685169627943,102.28947064210847,1.000258466088365
2019,06,109.0273039,COL,2015,1,2019 Jun,2019-06-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,101.66005918684422,102.3426660986517,1.0006821790441063
2019,07,110.1973983,COL,2015,1,2019 Jul,2019-07-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,102.7510874128315,102.51105362061367,0.9990593548675285
2019,08,110.595206,COL,2015,1,2019 Aug,2019-08-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,103.12201426216528,102.49027347861863,1.000258466088365
2019,09,108.9604457,COL,2015,1,2019 Sep,2019-09-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,101.59771876085917,102.5594297011677,1.0006821790441063
2019,10,110.4199021,COL,2015,1,2019 Oct,2019-10-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,102.95855608047869,102.41735739747762,0.9990593548675285
2019,11,110.1381014,COL,2015,1,2019 Nov,2019-11-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,102.695797351095,102.92705827461553,1.000258466088365
2019,12,110.6003615,COL,2015,1,2019 Dec,2019-12-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,103.12682139227296,103.49004129297568,1.0006821790441063
2020,01,112.2312483,COL,2015,1,2020 Jan,2020-01-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,104.64750513555907,NA,0.9990593548675285
2020,02,111.700606,COL,2015,1,2020 Feb,2020-02-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,104.15271964884721,NA,NA
2020,03,100.3658895,COL,2015,1,2020 Mar,2020-03-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,93.58391799056736,NA,NA
2020,04,87.50616301,COL,2015,1,2020 Apr,2020-04-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,81.593155040957015,NA,NA
2020,05,91.44877231,COL,2015,1,2020 May,2020-05-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,85.26935247454871,NA,NA
2020,06,96.48792549,COL,2015,1,2020 Jun,2020-06-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,89.96799760476524,NA,NA
2020,07,99.45706763,COL,2015,1,2020 Jul,2020-07-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,92.73650746320773,NA,NA
2020,08,99.95273046,COL,2015,1,2020 Aug,2020-08-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,93.19867712926437,NA,NA
2020,09,101.9581489,COL,2015,1,2020 Sep,2020-09-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,95.06858448285517,NA,NA
2020,10,105.5159285,COL,2015,1,2020 Oct,2020-10-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,98.38595611153897,NA,NA
2020,11,106.2246746,COL,2015,1,2020 Nov,2020-11-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,99.04681048376605,NA,NA
2020,12,107.1135305,COL,2015,1,2020 Dec,2020-12-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,99.87560419112448,NA,NA
2021,01,107.6136935,COL,2015,1,2021 Jan,2021-01-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,100.34196993955852,NA,NA
2021,02,109.5985978,COL,2015,1,2021 Feb,2021-02-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,102.19274934435145,NA,NA
2021,03,110.8915361,COL,2015,1,2021 Mar,2021-03-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,103.39832060403789,NA,NA
2021,04,110.3732575,COL,2015,1,2021 Apr,2021-04-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,102.91506337152299,NA,NA
2021,05,103.1494225,COL,2015,1,2021 May,2021-05-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,96.17936077789042,NA,NA
2021,06,110.755101,COL,2015,1,2021 Jun,2021-06-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,103.27110476135427,NA,NA
2021,07,113.0122965,COL,2015,1,2021 Jul,2021-07-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,105.37577597597722,NA,NA
2021,08,112.2299105,COL,2015,1,2021 Aug,2021-08-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,104.64625773401546,NA,NA
2021,09,115.7720955,COL,2015,1,2021 Sep,2021-09-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,107.94908852841019,NA,NA
2021,10,115.3564271,COL,2015,1,2021 Oct,2021-10-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,107.5615078707718,NA,NA
2021,11,117.0010274,COL,2015,1,2021 Nov,2021-11-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,109.09497845892876,NA,NA
2021,12,119.5298858,COL,2015,1,2021 Dec,2021-12-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,111.45295563916746,NA,NA
2013,01,83.4416343,CRI,2017,1,2013 Jan,2013-01-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,81.1988112415466,NA,1.0002194929608497
2013,02,84.1073116,CRI,2017,1,2013 Feb,2013-02-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,81.84659583833609,82.11006183446682,1.0011349709187374
2013,03,85.58521877,CRI,2017,1,2013 Mar,2013-03-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,83.28477842351776,82.08609958157825,0.9986455361204126
2013,04,83.36776193,CRI,2017,1,2013 Apr,2013-04-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,81.1269244828809,82.27645959891659,1.0002194929608497
2013,05,84.69416567,CRI,2017,1,2013 May,2013-05-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,82.41767589035113,82.31424160128103,1.0011349709187374
2013,06,85.70169555,CRI,2017,1,2013 Jun,2013-06-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,83.39812443061105,82.9532976006266,0.9986455361204126
2013,07,85.33788475,CRI,2017,1,2013 Jul,2013-07-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,83.04409248091761,83.43267024429952,1.0002194929608497
2013,08,86.1720064,CRI,2017,1,2013 Aug,2013-08-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,83.85579382136987,83.84005639412975,1.0011349709187374
2013,09,86.9576117,CRI,2017,1,2013 Sep,2013-09-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,84.62028288010177,84.0059987152194,0.9986455361204126
2013,10,85.84946238,CRI,2017,1,2013 Oct,2013-10-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,83.54191944418658,84.13314727998323,1.0002194929608497
2013,11,86.56398815,CRI,2017,1,2013 Nov,2013-11-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,84.23723951566137,84.11691845904747,1.0011349709187374
2013,12,86.90758045,CRI,2017,1,2013 Dec,2013-12-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,84.57159641729446,84.50317749228451,0.9986455361204126
2014,01,87.0402465,CRI,2017,1,2014 Jan,2014-01-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,84.7006965438977,85.05657219469276,1.0002194929608497
2014,02,88.27002883,CRI,2017,1,2014 Feb,2014-02-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,85.89742362288612,85.08862227076011,1.0011349709187374
2014,03,87.00638648,CRI,2017,1,2014 Mar,2014-03-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,84.667746645496507,85.27696587747191,0.9986455361204126
2014,04,87.62088425,CRI,2017,1,2014 Apr,2014-04-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,85.2657273640331,84.90820322346389,1.0002194929608497
2014,05,87.13318367,CRI,2017,1,2014 May,2014-05-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,84.79113566086204,84.85322055389676,1.0011349709187374
2014,06,86.83688238,CRI,2017,1,2014 Jun,2014-06-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,84.50279863679519,84.97232517026649,0.9986455361204126
2014,07,87.9880676,CRI,2017,1,2014 Jul,2014-07-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,85.62304121314222,85.55333765156449,1.0002194929608497
2014,08,88.92436621,CRI,2017,1,2014 Aug,2014-08-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,86.53417310475609,86.10297793292241,1.0011349709187374
2014,09,88.53134869,CRI,2017,1,2014 Sep,2014-09-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,86.15171948086895,86.64373309680211,0.9986455361204126
2014,10,89.6551423,CRI,2017,1,2014 Oct,2014-10-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,87.24530670478129,87.07417228981262,1.0002194929608497
2014,11,90.25135176,CRI,2017,1,2014 Nov,2014-11-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,87.82549068378762,87.72643976336843,1.0011349709187374
2014,12,90.54220069,CRI,2017,1,2014 Dec,2014-12-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,88.10852190153639,87.77799322894194,0.9986455361204126
2015,01,89.81407463,CRI,2017,1,2015 Jan,2015-01-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,87.39996710150184,88.15065169524593,1.0002194929608497
2015,02,91.40020718,CRI,2017,1,2015 Feb,2015-02-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,88.94346608269956,88.33478589167042,1.0011349709187374
2015,03,91.1098614,CRI,2017,1,2015 Mar,2015-03-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,88.66092449080988,89.14504743140262,0.9986455361204126
2015,04,92.31200087,CRI,2017,1,2015 Apr,2015-04-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,89.83075172069844,89.88728476673114,1.0002194929608497
2015,05,93.68842404,CRI,2017,1,2015 May,2015-05-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,91.1701780886851,90.59690948092882,1.0011349709187374
2015,06,93.29753798,CRI,2017,1,2015 Jun,2015-06-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,90.7897986334029,91.49459716345709,0.9986455361204126
2015,07,95.07945003,CRI,2017,1,2015 Jul,2015-07-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,92.52381476828326,92.1523208910899,1.0002194929608497
2015,08,95.71609693,CRI,2017,1,2015 Aug,2015-08-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,93.14334927158356,92.43635774511235,1.0011349709187374
2015,09,94.17318501,CRI,2017,1,2015 Sep,2015-09-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,91.64190919547023,92.14243940469417,0.9986455361204126
2015,10,94.17333972,CRI,2017,1,2015 Oct,2015-10-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,91.64205974702874,91.57737971205707,1.0002194929608497
2015,11,93.97409467,CRI,2017,1,2015 Nov,2015-11-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,91.44817019367224,91.19555383558787,1.0011349709187374
2015,12,92.99606771,CRI,2017,1,2015 Dec,2015-12-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,90.49643156606265,92.10274966337519,0.9986455361204126
2016,01,96.9701012,CRI,2017,1,2016 Jan,2016-01-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,94.36364723039073,92.8308349186562,1.0002194929608497
2016,02,96.21868259,CRI,2017,1,2016 Feb,2016-02-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,93.6324259595152,93.70826519207219,1.0011349709187374
2016,03,95.70106603,CRI,2017,1,2016 Mar,2016-03-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,93.12872238631066,93.36905968883025,0.9986455361204126
2016,04,95.92437672,CRI,2017,1,2016 Apr,2016-04-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,93.3460307206649,93.41907446836578,1.0002194929608497
2016,05,96.37287136,CRI,2017,1,2016 May,2016-05-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,93.7824702981218,93.60361426813367,1.0011349709187374
2016,06,96.26997716,CRI,2017,1,2016 Jun,2016-06-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,93.68234178561434,94.16040016118335,0.9986455361204126
2016,07,97.64087198,CRI,2017,1,2016 Jul,2016-07-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,95.01638839981392,94.35376116059481,1.0002194929608497
2016,08,96.96897705,CRI,2017,1,2016 Aug,2016-08-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,94.3625532963562,95.08169214699488,1.0011349709187374
2016,09,98.51408949,CRI,2017,1,2016 Sep,2016-09-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,95.86613474481454,95.57082762441323,0.9986455361204126
2016,10,99.1488102,CRI,2017,1,2016 Oct,2016-10-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,96.48379483206897,96.02960591580842,1.0002194929608497
2016,11,98.38332819,CRI,2017,1,2016 Nov,2016-11-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,95.73888817054174,96.11972930689004,1.0011349709187374
2016,12,98.79192766,CRI,2017,1,2016 Dec,2016-12-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,96.13650491805942,96.04244564804424,0.9986455361204126
2017,01,98.91055518,CRI,2017,1,2017 Jan,2017-01-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,96.25194385553158,96.19567004894805,1.0002194929608497
2017,02,98.8556982,CRI,2017,1,2017 Feb,2017-02-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,96.19856137325317,95.75286846228559,1.0011349709187374
2017,03,97.42683053,CRI,2017,1,2017 Mar,2017-03-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,94.80810015807202,96.36778697234666,0.9986455361204126
2017,04,100.8062654,CRI,2017,1,2017 Apr,2017-04-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,98.0966993857148,96.5171341767603,1.0002194929608497
2017,05,99.31611534,CRI,2017,1,2017 May,2017-05-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,96.64660298649412,97.42446195651902,1.0011349709187374
2017,06,100.2239988,CRI,2017,1,2017 Jun,2017-06-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,97.53008349734819,96.91457337185395,0.9986455361204126
2017,07,99.23434817,CRI,2017,1,2017 Jul,2017-07-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,96.56703363171955,96.86587557543007,1.0002194929608497
2017,08,99.16598665,CRI,2017,1,2017 Aug,2017-08-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,96.50050959722249,96.84928123400717,1.0011349709187374
2017,09,100.1728407,CRI,2017,1,2017 Sep,2017-09-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,97.48030047307948,97.49515203578542,0.9986455361204126
2017,10,101.2254801,CRI,2017,1,2017 Oct,2017-10-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,98.50464603705431,98.37999960980439,1.0002194929608497
2017,11,101.8938515,CRI,2017,1,2017 Nov,2017-11-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,99.1550523192794,99.33899230993484,1.0011349709187374
2017,12,103.1292849,CRI,2017,1,2017 Dec,2017-12-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,100.35727857347085,99.36124917790488,0.9986455361204126
2018,01,101.294095,CRI,2017,1,2018 Jan,2018-01-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,98.57141664096443,99.12281966299588,1.0002194929608497
2018,02,101.1588057,CRI,2017,1,2018 Feb,2018-02-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,98.43976377455238,99.0871135484169,1.0011349709187374
2018,03,103.0192078,CRI,2017,1,2018 Mar,2018-03-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,100.25016022973394,99.4508002537876,0.9986455361204126
2018,04,102.4152917,CRI,2017,1,2018 Apr,2018-04-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,99.66247675707656,100.63948873979146,1.0002194929608497
2018,05,104.8233708,CRI,2017,1,2018 May,2018-05-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,102.0058292325639,101.02236367319583,1.0011349709187374
2018,06,104.1995592,CRI,2017,1,2018 Jun,2018-06-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,101.39878502994708,101.53595536299426,0.9986455361204126
2018,07,103.9986251,CRI,2017,1,2018 Jul,2018-07-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,101.20325182647183,101.2032042408522,1.0002194929608497
2018,08,103.7975443,CRI,2017,1,2018 Aug,2018-08-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,101.00757586613773,101.01141842924952,1.0011349709187374
2018,09,103.6083096,CRI,2017,1,2018 Sep,2018-09-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,100.82342759513902,100.61033448709225,0.9986455361204126
2018,10,102.7621378,CRI,2017,1,2018 Oct,2018-10-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,100,100.35219181021486,1.0002194929608497
2018,11,103.0017255,CRI,2017,1,2018 Nov,2018-11-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,100.2331478355056,100.06396104123606,1.0011349709187374
2018,12,102.7197333,CRI,2017,1,2018 Dec,2018-12-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,99.95873528820262,100.39664527752423,0.9986455361204126
2019,01,103.7877581,CRI,2017,1,2019 Jan,2019-01-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,100.99805270886452,100.70483002349528,1.0002194929608497
2019,02,103.9518172,CRI,2017,1,2019 Feb,2019-02-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,101.1577020734187,100.67325127212366,1.0011349709187374
2019,03,102.6223803,CRI,2017,1,2019 Mar,2019-03-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,99.86399903408783,100.99618973347852,0.9986455361204126
2019,04,104.7833335,CRI,2017,1,2019 Apr,2019-04-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,101.96686809292905,101.06888177901126,1.0002194929608497
2019,05,104.1759169,CRI,2017,1,2019 May,2019-05-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,101.37577821001696,101.8375752072634,1.0011349709187374
2019,06,104.9921577,CRI,2017,1,2019 Jun,2019-06-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,102.17007931884423,101.72952837629009,0.9986455361204126
2019,07,104.4502398,CRI,2017,1,2019 Jul,2019-07-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,101.64272760000912,101.97655985964383,1.0002194929608497
2019,08,104.9374814,CRI,2017,1,2019 Aug,2019-08-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,102.11687266007812,101.95108565884013,1.0011349709187374
2019,09,104.9136242,CRI,2017,1,2019 Sep,2019-09-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,102.09365671643316,102.36709432618802,0.9986455361204126
2019,10,105.732738,CRI,2017,1,2019 Oct,2019-10-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,102.89075360205283,102.79647646645202,1.0002194929608497
2019,11,106.2612082,CRI,2017,1,2019 Nov,2019-11-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,103.40501908087008,102.77710347516728,1.0011349709187374
2019,12,104.8538999,CRI,2017,1,2019 Dec,2019-12-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,102.03553774257897,102.72132268414785,0.9986455361204126
2020,01,105.5607734,CRI,2017,1,2020 Jan,2020-01-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,102.7234112289945,NA,1.0002194929608497
2020,02,106.6071868,CRI,2017,1,2020 Feb,2020-02-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,103.74169814127785,NA,NA
2020,03,98.84027849,CRI,2017,1,2020 Mar,2020-03-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,96.18355612878268,NA,NA
2020,04,95.09998074,CRI,2017,1,2020 Apr,2020-04-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,92.54379363446836,NA,NA
2020,05,94.77296585,CRI,2017,1,2020 May,2020-05-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,92.2255685595517,NA,NA
2020,06,97.18183382,CRI,2017,1,2020 Jun,2020-06-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,94.56968870104606,NA,NA
2020,07,94.56610934,CRI,2017,1,2020 Jul,2020-07-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,92.02427213420621,NA,NA
2020,08,97.01904187,CRI,2017,1,2020 Aug,2020-08-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,94.41127242683733,NA,NA
2020,09,98.57075177,CRI,2017,1,2020 Sep,2020-09-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,95.92127400253442,NA,NA
2020,10,99.72417523,CRI,2017,1,2020 Oct,2020-10-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,97.04369465735267,NA,NA
2020,11,100.5148472,CRI,2017,1,2020 Nov,2020-11-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,97.81311419934279,NA,NA
2020,12,103.4819038,CRI,2017,1,2020 Dec,2020-12-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,100.7004194496234,NA,NA
2021,01,101.5437779,CRI,2017,1,2021 Jan,2021-01-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,98.81438832814938,NA,NA
2021,02,103.1073035,CRI,2017,1,2021 Feb,2021-02-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,100.33588801030177,NA,NA
2021,03,104.4882276,CRI,2017,1,2021 Mar,2021-03-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,101.67969432804074,NA,NA
2021,04,106.232123,CRI,2017,1,2021 Apr,2021-04-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,103.37671566034703,NA,NA
2021,05,107.4610686,CRI,2017,1,2021 May,2021-05-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,104.5726284997547,NA,NA
2021,06,106.8123022,CRI,2017,1,2021 Jun,2021-06-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,103.94130025582243,NA,NA
2021,07,111.1269046,CRI,2017,1,2021 Jul,2021-07-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,108.13993069731565,NA,NA
2021,08,109.9821838,CRI,2017,1,2021 Aug,2021-08-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,107.02597878418212,NA,NA
2021,09,110.2587912,CRI,2017,1,2021 Sep,2021-09-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,107.29515126922553,NA,NA
2021,10,110.173823,CRI,2017,1,2021 Oct,2021-10-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,107.21246692475874,NA,NA
2021,11,110.9130482,CRI,2017,1,2021 Nov,2021-11-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,107.93182253162507,NA,NA
2021,12,111.9779616,CRI,2017,1,2021 Dec,2021-12-01,0,0,0,238,🇨🇷,Costa Rica,Americas,102.7621378,108.96811218343494,NA,NA
2013,01,144.95,BRA,2003,1,2013 Jan,2013-01-01,0,0,0,223,🇧🇷,Brazil,Americas,138.08,104.97537659327925,NA,1.0009325565818057
